url,label,kategori
https://www.robiox.com.py/games/9377953133/Mobile-Sword-Fight?privateServerLinkCode=657526683957145096720202333557,phishing,Live Phishing (OpenPhish)
http://kucinsh-lgin.webflow.io/,phishing,Live Phishing (OpenPhish)
https://basicpension.028426.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,phishing,Live Phishing (OpenPhish)
https://instagram-clone-eight.vercel.app/,phishing,Live Phishing (OpenPhish)
http://www.instagram-clone-eight.vercel.app/,phishing,Live Phishing (OpenPhish)
http://page--en-netcoins---com-cdn---autth.webflow.io/,phishing,Live Phishing (OpenPhish)
https://support.venmo.dpdns.org/signin/FdaqRrIg2S/index.php,phishing,Live Phishing (OpenPhish)
https://support.venmo.dpdns.org/signin/eeaFzOy3Xv/index.php,phishing,Live Phishing (OpenPhish)
http://facebookstartopup.info/,phishing,Live Phishing (OpenPhish)
https://ahmedraza-176.github.io/movies-site/,phishing,Live Phishing (OpenPhish)
http://bafkreiekbtzmshtc237taav2aevej2xm7rbnt5f4vkc5vavwijjg44m7vi.ipfs.dweb.link/,phishing,Live Phishing (OpenPhish)
https://support.venmo.dpdns.org/signin/I0Vlk9APaU/index.php,phishing,Live Phishing (OpenPhish)
