url,label,kategori
https://harlequin-tandie-40.tiiny.site/,phishing,Suspicious TLDs
http://www.stayoffice.rest/order/wEfEXSh7Kt5P/,phishing,Mixed Content
http://apps.complete-docusign-pdf-solution.successful-cpsess5970449126.dailysports.es/sign/gate.php,phishing,Excessive Subdomains
http://apps.complete-docusign-pdf-solution.successful-cpsess5970449126.dailysports.es/,phishing,Excessive Subdomains
http://ledger-liveportal.web.app/,phishing,Mixed Content
http://www.annextravel.com/Drawing01/DDDDD55666244hh4y48881iuug7yuvgt11rfdr74gggghdd22122111usignnewcoded231view231%20(2).html,phishing,Mixed Content
https://linkurl.pk/6-yVyB2T,phishing,Typosquatting
http://www.dpdlocalp.fun/com/,phishing,Mixed Content
http://www.suppost-checkpot-2026.site/meta/,phishing,Suspicious TLDs
http://leboncoin.page8199.shop/buy/733282/,phishing,Mixed Content
http://www.gonidafheecheck.site/sv/,phishing,Suspicious TLDs
http://www.dpdlocald.autos/com/,phishing,Mixed Content
http://www.dpdlocalf.autos/com/,phishing,Mixed Content
http://profound-beijinho-b4df00.netlify.app/home/,phishing,Mixed Content
http://mypost.lqrmas.cc/au/authorize/,phishing,Mixed Content
https://brands-040516.pages.dev/meta.help,phishing,Typosquatting
http://www.rebrand.ly/ar5xq0y/,phishing,URL Shorteners
http://dpd.couriernoticeportal.cfd/dpd.com/,phishing,Mixed Content
http://s.teamwd.world/p/lza-qjt/eqwjnihf/,phishing,Mixed Content
http://polite-marigold-4e3c01.netlify.app/home/,phishing,Mixed Content
https://verication-casefb673136.vercel.app/,phishing,Typosquatting
http://www.bom.so/4WceL7/,phishing,Mixed Content
http://dpd-checking.eu.cc/at/,phishing,Mixed Content
http://store.communityitemarts.co/woskshop/AWP-AncientHeritage/,phishing,Mixed Content
http://www.termatac.com.au/puratap/verification.html,phishing,Mixed Content
https://dpd.boxwayx.cfd/dpd.com/,phishing,Typosquatting
http://dpd.boxwayx.cfd/dpd.com,phishing,Mixed Content
http://dpd.parelhxqh.cfd/com/,phishing,Mixed Content
http://s.teamaw.world/p/vsq-ner/kwepfsxm/,phishing,Mixed Content
http://121cas.edamasel.cc/trs/,phishing,Mixed Content
http://dpd-potvrda.potvrdanarudzbe648242.info/1337063624/,phishing,Mixed Content
http://dpd.shipready.cfd/com/,phishing,Mixed Content
http://metagricolegroup.ydns.eu/Agroagro/Agroagro/region.html,phishing,Mixed Content
http://dpd.sendready.cfd/com/,phishing,Mixed Content
http://dpd.dropdock.cfd/com/,phishing,Mixed Content
http://vemuqualli-f2kz97.pages.dev/zeifrou-rivapowa/,phishing,Mixed Content
http://dpd.boxwave.cfd/com/,phishing,Mixed Content
http://dpd.boxready.cfd/com/,phishing,Mixed Content
http://dpd.packwayx.cfd/com/,phishing,Mixed Content
http://dpd.shiprushx.cfd/com/,phishing,Mixed Content
http://dpd.boxportalhubdesk.cfd/com/,phishing,Mixed Content
http://dpd.deliverystationhub.cfd/com/,phishing,Mixed Content
http://dpd.parcelstakba.bond/com/,phishing,Mixed Content
http://dpd.parcelstakhe.bond/com/,phishing,Mixed Content
http://www-fidielity.pro/,phishing,Mixed Content
https://aliaslam1000001-ai.github.io/Amazon-Clone/,phishing,Typosquatting
https://robloxt.co/users/192245539/profile,phishing,Typosquatting
https://roblx.me/s/7B87Zd,phishing,Typosquatting
https://www.robiox.com.py/users/308617777235/profile,phishing,Typosquatting
https://booking-com-clone.vercel.app/Booking%20sign.html/,phishing,Typosquatting
https://roblox.com.ge/users/5367904287/profile,phishing,Typosquatting
https://ramyasree-08.github.io/Netflix/,phishing,Typosquatting
https://www.usps-com.cfd/,phishing,Typosquatting
http://www.summergames.click/,phishing,Mixed Content
https://www.keysistacks.live/,phishing,Typosquatting
https://www.twpays.click/,phishing,Typosquatting
https://www.coinbasewallet1.blogspot.com/,phishing,Typosquatting
https://metamussak-luugiz.godaddysites.com/,phishing,Typosquatting
https://roblox.com.ge/communities/8171242108/,phishing,Typosquatting
https://en-io-download-app.pages.dev/,phishing,Typosquatting
https://roblox.com.ge/users/8056985067/profile,phishing,Typosquatting
https://ankushdubey18.github.io/Netflix-Ui-With-responsiveness/,phishing,Typosquatting
https://web-roblox.org/users/4042724765/profile,phishing,Typosquatting
http://valerieann1990.wixsite.com/my-site/,phishing,Mixed Content
https://roblox.com.ge/communities/9043411311/Sacred-XII$,phishing,Typosquatting
https://www.doc-onedrive.online/,phishing,Suspicious TLDs
https://robiox.com.py/users/273062511049/profile,phishing,Typosquatting
https://roblox.com.ge/games/134694592211993/meet-to-neko?privateServerLinkCode=82269199217669266206234364620813,phishing,Typosquatting
https://www.robiox.com.py/users/394331794549/profile,phishing,Typosquatting
https://ruki77.github.io/Amazon-clone-/,phishing,Typosquatting
https://roblox.com.ge/users/2875556113/profile,phishing,Typosquatting
https://biriyachu.github.io/Netflix_Clone,phishing,Typosquatting
http://pub-a77375725cbe4ebebbbb725baa062262.r2.dev/aw.html,phishing,Mixed Content
http://pub-d69c77ba755745888f5f3bae287f77ec.r2.dev/qzindex.html,phishing,Mixed Content
http://pub-8c1c14c3b0d64d0099312bb4670f2e23.r2.dev/hjokedd.html,phishing,Mixed Content
http://pub-35312b95baf4482f8dd1d6c35e6943a1.r2.dev/mnbvasd.html,phishing,Mixed Content
http://pub-f7076e6b96664daf90ae8357ef8b9110.r2.dev/DF1.html,phishing,Mixed Content
https://b.dongbeilaobo.com/,phishing,Typosquatting
https://roblox.com.ge/users/3701492699/profile,phishing,Typosquatting
https://dericko-droid.github.io/Netflix/,phishing,Typosquatting
https://ipfs.io/ipfs/bafkreicktjtmzinhpk6lx2hzr7mxjy6efoqfy62ww2jiw4lshir5p3ciou,phishing,Typosquatting
https://taitei-andreea.ro/wp-content/wetransferzzz/newfile.html?sid=cybsjywhtotyaqcaa8z6kec6tdahlpkkrjscudxlyzrcvcp7qaatc95nuhhwjtvqhleyb1z55jxybiyy8ubzn48zkyh84kmycke0ojvwfwg3btlsycmlsurvr1zlp66u9caj&dispatch=b5054fdkjg4gf5cgffbb4cb302ccf01c&id=gbf75eb1jkc1c6a3ede6a35kbecbc46dbjjfja0e7c1b3ea53,phishing,Typosquatting
https://linkurl.pk/KR-yC5Rf,phishing,Typosquatting
https://nnange.github.io/netflix-clone/,phishing,Typosquatting
http://frouhiboo.ru/d4sCJN9SLEhV@1b8/*3mail@a.b.c0,phishing,Mixed Content
http://chudiochoo.ru/Arsdi1BVv@/$3mail@a.b.c0,phishing,Mixed Content
http://seriesa.thastoodrai.com/eApS!Fmal9HiH63cEnDvG/$3mail@a.b.c0,phishing,Mixed Content
https://forooshio.com/vP@c7bRNBw/$3mail@a.b.c0,phishing,Mixed Content
http://koodooba.ru/mhymi2vn@E04ze37P3unkK/$3mail@a.b.c0,phishing,Mixed Content
http://frunioje.ru/zFvh@4U1wF/$3mail@a.b.c0,phishing,Mixed Content
http://dataencryptedloads.innovatestructure.de/5aKsW/,phishing,Mixed Content
https://koutruda.ru/2QptMhxWWVwzC9!k/$3mail@a.b.c0,phishing,Mixed Content
http://aprilencryptedsecuredinvoicedocumentsignsaprovals.tenanitedgeriatricsit.com/E00ab/,phishing,Mixed Content
http://xex-cure7authzq.digitalcredibilityhub.de/IrTc6/,phishing,Mixed Content
https://teach.link/xCG78t,phishing,Typosquatting
https://y216p.xyz/,phishing,Suspicious TLDs
https://objectstorage.ap-tokyo-1.oraclecloud.com/n/nrf9b6dr0ava/b/docuandmeonthispont/o/index5489911.htm?e=3mail@a.b.c0,phishing,Mixed Content
https://sequoiaclouds.us-southeast-1.linodeobjects.com/validate.html,phishing,Typosquatting
https://www.robiox.com.py/users/455289347677/profile,phishing,Typosquatting
https://anjaliy2906.github.io/amazonclone/,phishing,Typosquatting
https://anua06532.github.io/netflix/,phishing,Typosquatting
https://arnab-zt.github.io/amazon-clone/,phishing,Typosquatting
http://netcoinsloginz.webflow.io/,phishing,Mixed Content
http://shyam-ramani.github.io/Netflixclone,phishing,Mixed Content
https://zeus.028426.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,phishing,Typosquatting
https://mail25.godaddysites.com/,phishing,Typosquatting
https://rewards-points.com/en-au/,phishing,Typosquatting
https://www.robiox.com.py/users/384341428211/profile,phishing,Typosquatting
https://roblox.com.ge/communities/5597126740/,phishing,Typosquatting
https://eng-learn-desktop.wixstudio.com/eng-us,phishing,Typosquatting
https://duttweilerangel6891-sidebarg165895-flarew256.pages.dev/help/contact/708710833775458/,phishing,Typosquatting
https://entro-bridge.wixstudio.com/us-en,phishing,Typosquatting
https://ipfs.io/ipfs/bafkreidggn23n4ri3k2o7yhpumdhtzleqaqt53h7gygb6pxjcwev5k3oju?eta=*@*,phishing,Mixed Content
https://tasknode-syncpoint.pages.dev/appeal_form/*/,phishing,Typosquatting
https://xalvo-remti-biz-kopra-zenlo-sp21ct3.pages.dev/::,phishing,Typosquatting
http://xenvor-biz-qarlit-4n03t26.pages.dev/c9x2m-7bp-k4t8v-3ls/,phishing,Mixed Content
https://learn-art-open-daily.pages.dev/a7f9q-3zk-p8d4m-9hx?id=155421237653550&page_name=Vibes%20&%20Cruise%20HQ,phishing,Typosquatting
https://rolino-biz-lenvax-29126.pages.dev/c9x2m-7bp-k4t8v-3ls?id=913345188529384&page_name=Stylish%20Brows%20&%20Beauty,phishing,Typosquatting
http://oxe-arx-biz-tkp-wzf-sp8ct1.pages.dev/heartily_welcome/,phishing,Mixed Content
https://acc-review-quality-5dap-bqvq-8wrl.pages.dev/welcome_aboard?id=136149736509281&page_name=Holsboer+Vacations,phishing,Typosquatting
https://dyd-qhx-biz-rkp-vbn-sp3ct1.pages.dev/heartily_welcome?id=582410098300310&page_name=M.A.%20Walker%20Civil%20&%20Haulage,phishing,Typosquatting
https://lkl-msx-biz-skx-jfl-sp2ct2.pages.dev/form_submit_appeal/,phishing,Typosquatting
https://fvbm-qpw3b-3r30-wxcf.pages.dev/get_started?id=785725911298904&page_name=N%E1%BB%8B%20%C6%A1i%20Coffee%20&%20Playkids/,phishing,Typosquatting
https://lkg-mqd-biz-ukx-jfg-sp2ct2.pages.dev/form_submit_appeal/,phishing,Typosquatting
https://lkr-mvx-biz-vqx-jfr-sp2ct2.pages.dev/form_submit_appeal/,phishing,Typosquatting
https://alnex-biz-santix-8126.pages.dev/heartily_welcome?id=106040529052992&page_name=HKBU/,phishing,Typosquatting
https://www.gtfr.2bd.net/,phishing,Typosquatting
https://www.zh.work.gd/,phishing,Typosquatting
https://www.lgt.2bd.net/,phishing,Typosquatting
https://lgt.2bd.net/,phishing,Typosquatting
https://www.nkjli.com/,phishing,Typosquatting
http://www.mkj.linkpc.net/,phishing,Mixed Content
https://prtuge.com/,phishing,Typosquatting
http://precitecsaws.com/.well-known/.Greate,phishing,Mixed Content
